Number,Name,Parent (SMC),Parent name (SMC),Section,Region,Area,Island,Topo Section,County,Classification,Map 1:50k,Map 1:25k,Metres,Feet,Grid ref,Grid ref 10,Drop,Col grid ref,Col height,Feature,Observations,Survey,Climbed,Country,County Top,Revision,Comments,Streetmap/MountainViews,Google Maps,Hill-bagging,Xcoord,Ycoord,Latitude,Longitude,GridrefXY,_Section,Parent (Ma),Parent name (Ma),MVNumber,Ma,Ma=,Hu,Hu=,Tu,Sim,5,M,MT,F,C,G,D,DT,Hew,N,Dew,DDew,HF,4,3,2,1,0,W,WO,B,E,HHB,Sy,Fel,CoH,CoH=,CoU,CoU=,CoA,CoA=,CoL,CoL=,SIB,sMa,sHu,sSim,s5,s4,Mur,CT,GT,BL,Bg,Y,Cm,T100,xMT,xC,xG,xN,xDT,Dil,VL,A,Ca,Bin,O,Un,summit_ready_canonical_id,country_normalized,latitude_normalized,longitude_normalized,elevation_m_normalized,prominence_m_normalized,col_height_m_normalized,source_dataset,source_version,source_release_date,source_file_sha256,source_license,source_attribution,source_trust,final_verification_status,needs_review_reason,qa_status,qa_flags,data_priority,ai_fallback_allowed
3553,Ravens Knowe,,,33,33: Northumberland,The Cheviots,,SE01 Cheviot-hownam,Northumberland,"5,Dew",80,016W,527,1729,NT780062,NT 78016 06211,33,NT778072,494,large cairn,,obvious summit,,E,,23-Oct-23,,"https://www.streetmap.co.uk/map?X=378016&Y=606214&SV=378016,606214&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=55.349458,-2.348229",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=3553,378016,606214,55.349458,-2.348229,NT7801606214,33,2302,The Cheviot,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:3553,England,55.34945800,-2.34822900,527,33,494,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
3554,Preston Hill,,,33,33: Northumberland,The Cheviots,,SE01 Cheviot-hownam,Northumberland,"Hu,5,Dew",74 75,016E,526,1726,NT922237,NT 92277 23779,106,NT928236,420,no feature: ground c10m N of fence,,Abney level,,E,,23-Oct-23,,"https://www.streetmap.co.uk/map?X=392278&Y=623783&SV=392278,623783&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=55.507752,-2.123828",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=3554,392278,623783,55.507752,-2.123828,NT9227823783,33,2302,The Cheviot,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:3554,England,55.50775200,-2.12382800,526,106,420,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
3555,Broadhope Hill,,,33,33: Northumberland,The Cheviots,,SE01 Cheviot-hownam,Northumberland,"5,Dew",74 75,016E,517,1696,NT932234,NT 93275 23407,70,NT933225,447,no feature: ground c20m N of fence,flat summit area,Abney level,,E,,23-Oct-23,,"https://www.streetmap.co.uk/map?X=393276&Y=623411&SV=393276,623411&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=55.504424,-2.108017",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=3555,393276,623411,55.504424,-2.108017,NT9327623411,33,2302,The Cheviot,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:3555,England,55.50442400,-2.10801700,517,70,447,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
3556,Glendhu Hill,,,33,33: Northumberland,,,SE02 Peel-rubers,"Northumberland, Cumberland","Hu,5,Dew",80,042W 324,514,1686,NY568863,NY 56839 86372,116,NY569848,398,no feature,highest point is 25m E of trig point which is at NY 56813 86373,Abney level,,E,,23-Oct-23,,"https://www.streetmap.co.uk/map?X=356839&Y=586375&SV=356839,586375&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=55.16979,-2.679122",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=3556,356839,586375,55.16979,-2.679122,NY5683986375,33,2313,Sighty Crag,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:3556,England,55.16979000,-2.67912200,514,116,398,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
3557,Monkside,,,33,33: Northumberland,The Cheviots,,SE02 Peel-rubers,Northumberland,"5,Dew",80,042W,513.2,1684,NY685949,NY 68506 94983,62.8,NY 7124 9830,450.4,trig point,,obvious summit,,E,,08-Jun-25,,"https://www.streetmap.co.uk/map?X=368506&Y=594986&SV=368506,594986&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=55.248049,-2.496933",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=3557,368506,594986,55.248049,-2.496933,NY6850694986,33,2311,Peel Fell,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:3557,England,55.24804900,-2.49693300,513.2,62.8,450.4,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
3558,Lint Lands,,,33,33: Northumberland,The Cheviots,,SE01 Cheviot-hownam,Northumberland,"5,Dew",80,016E,510.4,1675,NT902163,NT 90296 16311,42.1,NT 9045 1571,468.3,no feature: heather c40m E of fence,very flat summit area,Abney level,,E,,09-Jul-22,col surveyed by Leica RX1250,"https://www.streetmap.co.uk/map?X=390297&Y=616314&SV=390297,616314&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=55.440612,-2.15493",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=3558,390297,616314,55.440612,-2.15493,NT9029716314,33,2302,The Cheviot,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:3558,England,55.44061200,-2.15493000,510.4,42.1,468.3,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
3562,Ullister Hill,,,34A,34A: Lake District N,Lake District - North Western Fells,,EL02 Gable-grasmoor,Cumberland,"5,Dew,B,Sy",89 90,004S,525,1722,NY209260,NY 20945 26015,34,NY207263,491,rock on knoll,ground in trees at NY 20985 26030 is lower,Abney level,,E,,15-Aug-12,,"https://www.streetmap.co.uk/map?X=320944&Y=526016&SV=320944,526016&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=54.623079,-3.225926",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=3562,320944,526016,54.623079,-3.225926,NY2094426016,34.1,2345,Lord's Seat,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:3562,England,54.62307900,-3.22592600,525,34,491,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
3563,Whinlatter Top,,,34A,34A: Lake District N,Lake District - North Western Fells,,EL02 Gable-grasmoor,Cumberland,"5,Dew,B,Sy",89 90,004S,525,1722,NY196249,NY 19698 24903,58,NY204249,467,cairn,higher than hill 3563 and surrounding knolls,Abney level,,E,,30-Jun-08,,"https://www.streetmap.co.uk/map?X=319697&Y=524904&SV=319697,524904&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=54.612891,-3.244929",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=3563,319697,524904,54.612891,-3.244929,NY1969724904,34.1,2345,Lord's Seat,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:3563,England,54.61289100,-3.24492900,525,58,467,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
3564,Lowthwaite Fell,,,34A,34A: Lake District N,Lake District - Northern Fells,,EL01 Skiddaw-knott,Cumberland,"5,Dew,B,Sy",89 90,004N,509,1670,NY278347,NY 27835 34746,32,NY281345,477,small cairn,,Abney level,,E,,23-Oct-23,,"https://www.streetmap.co.uk/map?X=327834&Y=534747&SV=327834,534747&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=54.702561,-3.121395",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=3564,327834,534747,54.702561,-3.121395,NY2783434747,34.1,2328,Knott,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:3564,England,54.70256100,-3.12139500,509,32,477,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
3565,Black Crags (Mickleden),,,34B,34B: Lake District C&W,Lake District - Southern Fells,,EL03 Scafell-illgill,Westmorland and Furness,"5,Dew,B,Sy",89 90,006N,588,1929,NY255080,NY 25545 08061,32,NY254080,556,small cairn,rock is 10cm higher than rock slab 15m N and about same height as ground 50m N at NY 25557 08105,Abney level,,E,,23-Oct-23,,"https://www.streetmap.co.uk/map?X=325544&Y=508062&SV=325544,508062&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=54.462459,-3.150151",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=3565,325544,508062,54.462459,-3.150151,NY2554408062,34.2,2359,Scafell Pike,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:3565,England,54.46245900,-3.15015100,588,32,556,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
3566,Seat,,,34B,34B: Lake District C&W,Lake District - Western Fells,,EL02 Gable-grasmoor,Cumberland,"5,Dew,B,Sy",89 90,004S,561,1841,NY185134,NY 18559 13425,30,NY184136,531,cairn on rock,cairned summit 80m NW at NY 18538 13487 is lower,Abney level,,E,,23-Oct-23,,"https://www.streetmap.co.uk/map?X=318558&Y=513426&SV=318558,513426&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=54.50958,-3.259379",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=3566,318558,513426,54.50958,-3.259379,NY1855813426,34.2,2381,High Stile [Grey Crag - High Stile],,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:3566,England,54.50958000,-3.25937900,561,30,531,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
