Number,Name,Parent (SMC),Parent name (SMC),Section,Region,Area,Island,Topo Section,County,Classification,Map 1:50k,Map 1:25k,Metres,Feet,Grid ref,Grid ref 10,Drop,Col grid ref,Col height,Feature,Observations,Survey,Climbed,Country,County Top,Revision,Comments,Streetmap/MountainViews,Google Maps,Hill-bagging,Xcoord,Ycoord,Latitude,Longitude,GridrefXY,_Section,Parent (Ma),Parent name (Ma),MVNumber,Ma,Ma=,Hu,Hu=,Tu,Sim,5,M,MT,F,C,G,D,DT,Hew,N,Dew,DDew,HF,4,3,2,1,0,W,WO,B,E,HHB,Sy,Fel,CoH,CoH=,CoU,CoU=,CoA,CoA=,CoL,CoL=,SIB,sMa,sHu,sSim,s5,s4,Mur,CT,GT,BL,Bg,Y,Cm,T100,xMT,xC,xG,xN,xDT,Dil,VL,A,Ca,Bin,O,Un,summit_ready_canonical_id,country_normalized,latitude_normalized,longitude_normalized,elevation_m_normalized,prominence_m_normalized,col_height_m_normalized,source_dataset,source_version,source_release_date,source_file_sha256,source_license,source_attribution,source_trust,final_verification_status,needs_review_reason,qa_status,qa_flags,data_priority,ai_fallback_allowed
5220,Bryn Mawr,,,31B,31B: Welshpool to Hay-on-Wye,,,WM03 Pegwn-beacon,Powys,"Hu,4",136,214W,405.1,1329,SN944803,SN 94492 80305,110,SN940797,295,no feature: grassy rise,ground 70m NW at SN 94448 80359 is 0.6m lower; ground 130m NNW at SN 94428 80421 is 1.6m lower,Trimble GeoXH 6000,,W,,03-Jun-24,,"https://www.streetmap.co.uk/map?X=294489&Y=280300&SV=294489,280300&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.410511,-3.552586",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5220,294489,280300,52.410511,-3.552586,SN9448980300,31.2,2188,Garreg Lwyd,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5220,Wales,52.41051100,-3.55258600,405.1,110,295,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
5221,Castle Hill,,,31B,31B: Welshpool to Hay-on-Wye,,,WM03 Pegwn-beacon,Powys,"Hu,3",136 147,200E,388,1273,SO007685,SO 00765 68526,125,SO007694,263,mound,,,,W,,14-Aug-11,,"https://www.streetmap.co.uk/map?X=300763&Y=268521&SV=300763,268521&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.305824,-3.456909",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5221,300763,268521,52.305824,-3.456909,SO0076368521,31.2,2182,Pegwn Mawr,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5221,Wales,52.30582400,-3.45690900,388,125,263,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
5222,Breidden Hill,,,31B,31B: Welshpool to Hay-on-Wye,,,EC02 Clee-corndon,Powys,"Hu,3",126,240,366.6,1203,SJ295144,SJ 29512 14417,106.7,SJ291130,259.9,rock at base of monument,trig point 5m N is lower,Abney level/Trimble GeoXH 6000,,W,,30-Oct-14,,"https://www.streetmap.co.uk/map?X=329510&Y=314413&SV=329510,314413&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.722767,-3.045111",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5222,329510,314413,52.722767,-3.045111,SJ2951014413,31.2,2201,Moel y Golfa,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5222,Wales,52.72276700,-3.04511100,366.6,106.7,259.9,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5223,Coed y Gaer,,,31B,31B: Welshpool to Hay-on-Wye,,,WM03 Pegwn-beacon,Powys,"Hu,3",136,214E,359.9,1181,SO004843,SO 00494 84398,121.7,SO004838,238.2,ground beside fence,,Trimble GeoXH 6000,,W,,30-Oct-14,,"https://www.streetmap.co.uk/map?X=300491&Y=284394&SV=300491,284394&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.448422,-3.465599",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5223,300491,284394,52.448422,-3.465599,SO0049184394,31.2,2182,Pegwn Mawr,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5223,Wales,52.44842200,-3.46559900,359.9,121.7,238.2,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5224,Stanner Hill,,,31B,31B: Welshpool to Hay-on-Wye,Central Wales - Radnor Forest,,WM04 Greatrhos-hergest,Powys,"Hu,3",148,201S,349,1145,SO266590,SO 26654 59049,114,SO275591,235,base of old pine tree,ground 20m N is lower; note that tree cover affects GPS accuracy,Abney level,,W,,25-Jan-24,,"https://www.streetmap.co.uk/map?X=326652&Y=259044&SV=326652,259044&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.224709,-3.075219",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5224,326652,259044,52.224709,-3.075219,SO2665259044,31.2,2855,Bradnor Hill,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5224,Wales,52.22470900,-3.07521900,349,114,235,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5225,Old Radnor Hill,,,31B,31B: Welshpool to Hay-on-Wye,Central Wales - Radnor Forest,,WM04 Greatrhos-hergest,Powys,3,148,201S,303,994,SO252590,SO 25239 59009,80,SO258590,222.6,in trees at quarry edge,2011 highpoint quarried away,,,W,,11-Jul-23,Height reduced from 327m due to extensive quarrying. Deleted from Humps in Jan 2013.,"https://www.streetmap.co.uk/map?X=325237&Y=259004&SV=325237,259004&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.224159,-3.095922",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5225,325237,259004,52.224159,-3.095922,SO2523759004,31.2,2855,Bradnor Hill,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5225,Wales,52.22415900,-3.09592200,303,80,222.6,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5226,Burfa Bank,,,31B,31B: Welshpool to Hay-on-Wye,Central Wales - Radnor Forest,,WM04 Greatrhos-hergest,Powys,"Hu,3",137 148,201N,313,1027,SO282609,SO 28268 60996,104,SO280617,209,no feature: grass,ground 30m W is lower,Abney level,,W,,21-Dec-12,,"https://www.streetmap.co.uk/map?X=328266&Y=260991&SV=328266,260991&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.242423,-3.052008",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5226,328266,260991,52.242423,-3.052008,SO2826660991,31.2,2178,Great Rhos,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5226,Wales,52.24242300,-3.05200800,313,104,209,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5227,Bryn Ffynnon,,,31C,31C: South-West Wales,,,WM05 Drygarn-epynt,Carmarthenshire [Sir Gaerfyrddin],"Hu,4",146,187S 199,440,1444,SN682470,SN 68301 47006,109,SN687494,331,trig point,,,,W,,25-Jan-24,,"https://www.streetmap.co.uk/map?X=268298&Y=247001&SV=268298,247001&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.105626,-3.924426",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5227,268298,247001,52.105626,-3.924426,SN6829847001,31.3,2203,Drygarn Fawr,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5227,Wales,52.10562600,-3.92442600,440,109,331,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5228,Y Garth,,,31C,31C: South-West Wales,Central Wales - Elan Valley,,WM05 Drygarn-epynt,Powys,"Hu,4",147,200W,433,1421,SN934558,SN 93447 55853,105.1,SN 9369 5640,327.8,small rocky outcrop,,Abney level/Trimble GeoXH 6000,,W,,12-Sep-15,Summit height is 433.0m,"https://www.streetmap.co.uk/map?X=293444&Y=255848&SV=293444,255848&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.190557,-3.560199",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5228,293444,255848,52.190557,-3.560199,SN9344455848,31.3,2203,Drygarn Fawr,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5228,Wales,52.19055700,-3.56019900,433,105.1,327.8,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
5229,Banc y Graig,,,31C,31C: South-West Wales,,,WM05 Drygarn-epynt,Carmarthenshire [Sir Gaerfyrddin],"4,sHu",146,187S 199,408,1339,SN699452,SN 69981 45212,99,SN695471,309,no feature: ground by fence,,,,W,,14-Oct-19,,"https://www.streetmap.co.uk/map?X=269978&Y=245207&SV=269978,245207&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.089903,-3.899225",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5229,269978,245207,52.089903,-3.899225,SN6997845207,31.3,2203,Drygarn Fawr,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5229,Wales,52.08990300,-3.89922500,408,99,309,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5230,Mynydd Llanybyther,,,31C,31C: South-West Wales,,,WM05 Drygarn-epynt,Carmarthenshire [Sir Gaerfyrddin],"Hu,4",146,186,409,1342,SN535396,SN 53591 39607,123,SN561405,286,no feature: ground in forest,other locations in forest are about as high; tumulus with trig at SN 53488 39504 and tumulus 35m further NE not at natural summit,,,W,,09-Jul-22,,"https://www.streetmap.co.uk/map?X=253588&Y=239602&SV=253588,239602&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.035449,-4.135884",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5230,253588,239602,52.035449,-4.135884,SN5358839602,31.3,2203,Drygarn Fawr,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5230,Wales,52.03544900,-4.13588400,409,123,286,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5231,Mynydd Bach,,,31C,31C: South-West Wales,,,WM05 Drygarn-epynt,Cardiganshire [Ceredigion],"Hu,3",135 147,213,374.1,1227,SN712707,SN 71301 70789,133.8,SN 7278 7044,240.3,ground in felled conifers,ground 50m S at SN 71283 70744 and 65m S at SN 71275 70724 are slightly lower; ground 410m W at SN 70893 70715 is 1.7m lower; all other summits are at least 3m lower,,,W,,30-Aug-20,,"https://www.streetmap.co.uk/map?X=271298&Y=270784&SV=271298,270784&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.320039,-3.889697",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5231,271298,270784,52.320039,-3.889697,SN7129870784,31.3,2207,Llan Ddu Fawr [Carnyrhyrddod] [Waun Claerddu],,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5231,Wales,52.32003900,-3.88969700,374.1,133.8,240.3,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
5232,Pen Felin-wynt,,,31C,31C: South-West Wales,,,WM02 Pumlumon-amlwg,Cardiganshire [Ceredigion],"Hu,3",135 147,213,372,1220,SN725759,SN 72561 75976,121,SN734761,251,grassy mound,,obvious summit,,W,,25-Jan-24,,"https://www.streetmap.co.uk/map?X=272558&Y=275971&SV=272558,275971&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.366941,-3.87319",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5232,272558,275971,52.366941,-3.87319,SN7255875971,31.3,2205,Pen y Garn,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5232,Wales,52.36694100,-3.87319000,372,121,251,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5233,Foel Dyrch,,,31C,31C: South-West Wales,,,WM06 Cwmcerwyn-brandy,Pembrokeshire [Sir Benfro],"Hu,3",145,0035E,369.2,1211,SN160301,SN 16056 30145,116.8,SN 1660 3311,252.4,large rock,ground 20m S at SN 16052 30125 is higher than the base of the large rock but probably lower than its apex,Abney level,,W,,23-Feb-25,,"https://www.streetmap.co.uk/map?X=216053&Y=230140&SV=216053,230140&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.939287,-4.677439",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5233,216053,230140,51.939287,-4.677439,SN1605330140,31.3,2208,Foel Cwmcerwyn,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5233,Wales,51.93928700,-4.67743900,369.2,116.8,252.4,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5234,Mynydd Castlebythe,,,31C,31C: South-West Wales,,,WM06 Cwmcerwyn-brandy,Pembrokeshire [Sir Benfro],"Hu,3",145 157 158,0035E,346.6,1137,SN028296,SN 02874 29652,114.9,SN 0586 2984,231.7,trig point on tumulus,tumulus 50m W at SN 02828 29645 is 1.0m lower,,,W,,23-Feb-25,,"https://www.streetmap.co.uk/map?X=202871&Y=229647&SV=202871,229647&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.930346,-4.868677",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5234,202871,229647,51.930346,-4.868677,SN0287129647,31.3,2208,Foel Cwmcerwyn,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5234,Wales,51.93034600,-4.86867700,346.6,114.9,231.7,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5235,Mynydd Llansadwrn,,,31C,31C: South-West Wales,,,WM05 Drygarn-epynt,Carmarthenshire [Sir Gaerfyrddin],"Hu,3",146,012W 187S,345,1132,SN688348,SN 68836 34900,114,SN678376,231,trig point,,,,W,,28-Mar-10,,"https://www.streetmap.co.uk/map?X=268833&Y=234895&SV=268833,234895&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=51.996971,-3.911968",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5235,268833,234895,51.996971,-3.911968,SN6883334895,31.3,2211,Mynydd Mallaen,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5235,Wales,51.99697100,-3.91196800,345,114,231,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5236,Allt yr Hebog,,,31C,31C: South-West Wales,,,WM05 Drygarn-epynt,Carmarthenshire [Sir Gaerfyrddin],"Hu,3",146,187S 199,342,1122,SN686444,SN 68643 44484,139,SN689448,203,no feature,,,,W,,25-Jan-24,,"https://www.streetmap.co.uk/map?X=268640&Y=244479&SV=268640,244479&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.083045,-3.918463",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5236,268640,244479,52.083045,-3.918463,SN6864044479,31.3,2203,Drygarn Fawr,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5236,Wales,52.08304500,-3.91846300,342,139,203,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5237,Pen y Bryn-mawr,,,31C,31C: South-West Wales,,,WM02 Pumlumon-amlwg,Cardiganshire [Ceredigion],"Hu,3",135 147,213,342,1122,SN705732,SN 70569 73227,119,SN721735,223,no feature: forestry,summit 515m S at SN 70557 72712 is probably lower,,,W,,25-Jan-24,,"https://www.streetmap.co.uk/map?X=270566&Y=273222&SV=270566,273222&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.341773,-3.90137",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5237,270566,273222,52.341773,-3.90137,SN7056673222,31.3,2205,Pen y Garn,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5237,Wales,52.34177300,-3.90137000,342,119,223,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5238,Banc y Garreg,,,31C,31C: South-West Wales,,,WM05 Drygarn-epynt,Carmarthenshire [Sir Gaerfyrddin],"Hu,3",146 160,187S,332,1089,SN705367,SN 70579 36780,107,SN705375,225,no feature,,,,W,,08-Jun-09,,"https://www.streetmap.co.uk/map?X=270576&Y=236775&SV=270576,236775&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.014274,-3.887305",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5238,270576,236775,52.014274,-3.887305,SN7057636775,31.3,2211,Mynydd Mallaen,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5238,Wales,52.01427400,-3.88730500,332,107,225,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5239,Lan Ddu Cilwenau,,,31C,31C: South-West Wales,,,WM05 Drygarn-epynt,Carmarthenshire [Sir Gaerfyrddin],"Hu,3",146,186,331,1086,SN576369,SN 57648 36985,120,SN 5647 3762,211,no feature: conifers,ground 400m WNW at SN 57310 37158 is 1-2m lower,,,W,,11-Jul-23,,"https://www.streetmap.co.uk/map?X=257645&Y=236980&SV=257645,236980&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.012948,-4.075689",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5239,257645,236980,52.012948,-4.075689,SN5764536980,31.3,2203,Drygarn Fawr,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5239,Wales,52.01294800,-4.07568900,331,120,211,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
5240,Banc Cwm-coed-ifor,,,31C,31C: South-West Wales,,,WM05 Drygarn-epynt,Carmarthenshire [Sir Gaerfyrddin],"Hu,3",146,186,308.1,1011,SN594385,SN 59410 38544,111.3,SN 5800 3951,196.8,no feature,ground 150m WSW in felled wood at SN 59263 38495 and ground 50m W at SN 59364 38551 are both of similar height,,,W,,11-Jul-23,,"https://www.streetmap.co.uk/map?X=259407&Y=238539&SV=259407,238539&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.027405,-4.050673",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=5240,259407,238539,52.027405,-4.050673,SN5940738539,31.3,2203,Drygarn Fawr,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:5240,Wales,52.02740500,-4.05067300,308.1,111.3,196.8,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
